MEMBERSCH,E13,FIPS,"Instruction Spending Per Student, 2018",PlaceName
9094,46382000,01001,5100.285902793051,Autauga County | AL
32267,191088000,01003,5922.087581739858,Baldwin County | AL
5418,21331000,01005,3937.061646363972,Barbour County | AL
3232,17035998,01007,5271.038985148515,Bibb County | AL
9154,48725000,01009,5322.8097006773,Blount County | AL
3015,15940000,01013,5286.898839137645,Butler County | AL
17351,100343000,01015,5783.124891937064,Calhoun County | AL
4470,24909000,01017,5572.48322147651,Chambers County | AL
3934,23357000,01019,5937.214031520081,Cherokee County | AL
7837,40457000,01021,5162.307005231593,Chilton County | AL
1300,6383000,01023,4910.0,Choctaw County | AL
3618,20021000,01025,5533.720287451631,Clarke County | AL
1868,10173000,01027,5445.93147751606,Clay County | AL
9100,50433999,01031,5542.197692307693,Coffee County | AL
6525,50187000,01033,7691.494252873563,Colbert County | AL
1941,11251000,01035,5796.496651210716,Conecuh County | AL
6166,35663000,01039,5783.814466428803,Covington County | AL
9459,75501000,01043,7981.921979067554,Cullman County | AL
4267,35548000,01045,8330.911647527537,Dale County | AL
6072,35384999,01047,5827.569005270092,Dallas County | AL
12084,69056000,01049,5714.664018536908,Dekalb County | AL
13208,71807999,01051,5436.704951544519,Elmore County | AL
5365,31553999,01053,5881.453681267474,Escambia County | AL
15200,83877997,01055,5518.28927631579,Etowah County | AL
2302,12558000,01057,5455.256298870548,Fayette County | AL
6130,37286000,01059,6082.544861337684,Franklin County | AL
3999,22538000,01061,5635.908977244311,Geneva County | AL
2488,13296000,01065,5344.051446945337,Hale County | AL
2466,12953000,01067,5252.635847526359,Henry County | AL
8956,85541999,01069,9551.362103617686,Houston County | AL
7829,42395000,01071,5415.123259675565,Jackson County | AL
96859,642617993,01073,6634.571831218575,Jefferson County | AL
2290,11630000,01075,5078.602620087337,Lamar County | AL
12529,81419000,01077,6498.443610822891,Lauderdale County | AL
4661,26014999,01079,5581.420081527569,Lawrence County | AL
22760,134207997,01081,5896.660676625659,Lee County | AL
14896,80792000,01083,5423.737916219119,Limestone County | AL
1328,10499000,01085,7905.873493975903,Lowndes County | AL
1871,11054999,01087,5908.604489577766,Macon County | AL
54374,305419998,01089,5617.022805017104,Madison County | AL
3695,21650000,01091,5859.269282814615,Marengo County | AL
4332,27177000,01093,6273.545706371191,Marion County | AL
18218,99102000,01095,5439.784828191898,Marshall County | AL
60062,316714997,01097,5273.134377809597,Mobile County | AL
30744,171996995,01101,5594.489819151704,Montgomery County | AL
19742,124019000,01103,6281.987640563266,Morgan County | AL
1289,7741000,01105,6005.430566330489,Perry County | AL
2524,14311000,01107,5669.968304278922,Pickens County | AL
2151,20915000,01111,9723.384472338446,Randolph County | AL
10593,57224000,01113,5402.057962805627,Russell County | AL
13514,71400000,01115,5283.409797247299,St. Clair County | AL
30059,177534999,01117,5906.217738447719,Shelby County | AL
1646,9963000,01119,6052.855407047387,Sumter County | AL
11558,61574998,01121,5327.478629520679,Talladega County | AL
5933,33984000,01123,5727.962245069948,Tallapoosa County | AL
29243,169657997,01125,5801.661833601203,Tuscaloosa County | AL
10253,60782000,01127,5928.216131863845,Walker County | AL
2661,14859000,01129,5583.990980834273,Washington County | AL
1575,8807000,01131,5591.746031746032,Wilcox County | AL
2366,23122000,01133,9772.612003381235,Winston County | AL
235,4339000,02013,18463.82978723404,Aleutians East Borough | AK
498,5974000,02016,11995.983935742972,Aleutians West Census Area | AK
46647,413258000,02020,8859.262117606706,Anchorage Municipality | AK
5085,68012000,02050,13375.024582104228,Bethel Census Area | AK
465,8832000,02060,18993.548387096773,Bristol Bay Borough | AK
980,5569000,02068,5682.65306122449,Denali Borough | AK
1069,13590000,02070,12712.815715622077,Dillingham Census Area | AK
15257,145446000,02090,9533.066789014878,Fairbanks North Star Borough | AK
260,3144000,02100,12092.307692307691,Haines Borough | AK
292,5320000,02105,18219.178082191782,Hoonah-Angoon Census Area | AK
4745,47872000,02110,10088.935721812433,Juneau City And Borough | AK
8852,91470000,02122,10333.258020786263,Kenai Peninsula Borough | AK
2314,28351000,02130,12251.944684528955,Ketchikan Gateway Borough | AK
2370,24211000,02150,10215.611814345992,Kodiak Island Borough | AK
2533,37149000,02158,14666.008685353336,Kusilvak Census Area | AK
18828,154883000,02170,8226.20565115785,Matanuska-Susitna Borough | AK
2673,43951000,02180,16442.57388701833,Nome Census Area | AK
2195,30511000,02185,13900.227790432802,North Slope Borough | AK
2087,34340000,02188,16454.240536655485,Northwest Arctic Borough | AK
465,5474000,02195,11772.043010752688,Petersburg Census Area | AK
1324,18771000,02198,14177.49244712991,Prince Of Wales-Hyder Census Area | AK
1652,21765000,02220,13174.939467312348,Sitka City And Borough | AK
141,2052000,02230,14553.191489361701,Skagway Municipality | AK
